销售日期,分类编码,销量(千克)
2021-08-13,1011010504,88.147
2021-08-13,1011010801,57.871
2021-08-14,1011010101,281.13
2021-08-14,1011010201,16.528
2021-08-14,1011010402,27.112000000000002
2021-08-14,1011010501,35.09
2021-08-14,1011010504,96.491
2021-08-14,1011010801,74.363
2021-08-15,1011010101,297.499
2021-08-15,1011010201,8.103
2021-08-15,1011010402,49.471
2021-08-15,1011010501,31.245
2021-08-15,1011010504,78.097
2021-08-15,1011010801,61.545
2021-08-16,1011010101,190.573
2021-08-16,1011010201,6.045
2021-08-16,1011010402,50.533
2021-08-16,1011010501,24.663
2021-08-16,1011010504,52.116
2021-08-16,1011010801,41.091
2021-08-17,1011010101,183.216
2021-08-17,1011010201,9.498000000000001
2021-08-17,1011010402,56.145
2021-08-17,1011010501,28.565
2021-08-17,1011010504,59.86
2021-08-17,1011010801,57.879
2021-08-18,1011010101,185.59
2021-08-18,1011010201,8.645
2021-08-18,1011010402,54.55
2021-08-18,1011010501,25.035
2021-08-18,1011010504,54.410000000000004
2021-08-18,1011010801,38.636
2021-08-19,1011010101,183.245
2021-08-19,1011010201,8.906
2021-08-19,1011010402,28.569
2021-08-19,1011010501,31.478
2021-08-19,1011010504,50.988
2021-08-19,1011010801,35.688
2021-08-20,1011010101,195.11599999999999
2021-08-20,1011010201,47.274
2021-08-20,1011010402,27.29
2021-08-20,1011010501,25.752
2021-08-20,1011010504,47.075
2021-08-20,1011010801,42.358
2021-08-21,1011010101,241.956
2021-08-21,1011010201,34.9
2021-08-21,1011010402,37.692
2021-08-21,1011010501,33.887
2021-08-21,1011010504,67.629
2021-08-21,1011010801,70.575
2021-08-22,1011010101,281.156
2021-08-22,1011010201,1.546
2021-08-22,1011010402,51.313
2021-08-22,1011010501,21.861
2021-08-22,1011010504,94.447
2021-08-22,1011010801,60.822
2021-08-23,1011010101,178.374
2021-08-23,1011010201,4.509
2021-08-23,1011010402,38.788
2021-08-23,1011010501,29.713
2021-08-23,1011010504,15.773
2021-08-23,1011010801,40.53
2021-08-24,1011010101,168.012
2021-08-24,1011010201,9.206999999999999
2021-08-24,1011010402,31.616
2021-08-24,1011010501,22.695
2021-08-24,1011010504,53.891
2021-08-24,1011010801,43.365
2021-08-25,1011010101,145.216
2021-08-25,1011010201,2.219
2021-08-25,1011010402,35.363
2021-08-25,1011010501,27.139
2021-08-25,1011010504,53.903
2021-08-25,1011010801,34.177
2021-08-26,1011010101,255.505
2021-08-26,1011010201,5.452
2021-08-26,1011010402,63.126
2021-08-26,1011010501,34.842
2021-08-26,1011010504,61.124
2021-08-26,1011010801,49.747
2021-08-27,1011010101,259.053
2021-08-27,1011010201,19.568
2021-08-27,1011010402,56.396
2021-08-27,1011010501,33.381
2021-08-27,1011010504,64.045
2021-08-27,1011010801,61.288
2021-08-28,1011010101,244.915
2021-08-28,1011010201,35.502
2021-08-28,1011010402,49.574
2021-08-28,1011010501,34.078
2021-08-28,1011010504,75.85
2021-08-28,1011010801,61.493
2021-08-29,1011010101,229.082
2021-08-29,1011010201,56.181
2021-08-29,1011010402,55.375
2021-08-29,1011010501,39.917
2021-08-29,1011010504,81.325
2021-08-29,1011010801,65.999
2021-08-30,1011010101,178.587
2021-08-30,1011010201,48.287
2021-08-30,1011010402,40.953
2021-08-30,1011010501,41.208
2021-08-30,1011010504,65.327
2021-08-30,1011010801,47.989
2021-08-31,1011010101,165.821
2021-08-31,1011010201,42.879
2021-08-31,1011010402,31.335
2021-08-31,1011010501,39.432
2021-08-31,1011010504,66.34100000000001
2021-08-31,1011010801,42.531
2021-09-01,1011010101,177.642
2021-09-01,1011010201,8.003
2021-09-01,1011010402,47.449
2021-09-01,1011010501,27.264
2021-09-01,1011010504,44.769
2021-09-01,1011010801,61.883
2021-09-02,1011010101,161.364
2021-09-02,1011010201,27.869
2021-09-02,1011010402,45.638
2021-09-02,1011010501,24.511
2021-09-02,1011010504,44.128
2021-09-02,1011010801,40.494
2021-09-03,1011010101,149.219
2021-09-03,1011010201,24.967
2021-09-03,1011010402,54.834
2021-09-03,1011010501,20.685
2021-09-03,1011010504,42.436
2021-09-03,1011010801,46.246
2021-09-04,1011010101,221.353
2021-09-04,1011010201,32.878
2021-09-04,1011010402,66.409
2021-09-04,1011010501,26.823
2021-09-04,1011010504,90.712
2021-09-04,1011010801,78.639
2021-09-05,1011010101,238.552
2021-09-05,1011010201,51.129
2021-09-05,1011010402,58.946
2021-09-05,1011010501,30.823
2021-09-05,1011010504,63.285
2021-09-05,1011010801,74.857
2021-09-06,1011010101,191.936
2021-09-06,1011010201,34.751
2021-09-06,1011010402,33.471
2021-09-06,1011010501,20.716
2021-09-06,1011010504,42.718
2021-09-06,1011010801,37.744
2021-09-07,1011010101,163.316
2021-09-07,1011010201,23.172
2021-09-07,1011010402,34.142
2021-09-07,1011010501,19.175
2021-09-07,1011010504,45.236
2021-09-07,1011010801,44.438
2021-09-08,1011010101,161.268
2021-09-08,1011010201,15.183
2021-09-08,1011010402,38.571
2021-09-08,1011010501,16.32
2021-09-08,1011010504,36.083
2021-09-08,1011010801,42.227
2021-09-09,1011010101,120.989
2021-09-09,1011010201,14.255
2021-09-09,1011010402,39.028
2021-09-09,1011010501,12.804
2021-09-09,1011010504,39.957
2021-09-09,1011010801,41.432
2021-09-10,1011010101,133.882
2021-09-10,1011010201,24.651
2021-09-10,1011010402,43.851
2021-09-10,1011010501,13.491
2021-09-10,1011010504,36.978
2021-09-10,1011010801,35.582
2021-09-11,1011010101,257.43
2021-09-11,1011010201,18.06
2021-09-11,1011010402,67.532
2021-09-11,1011010501,26.026
2021-09-11,1011010504,53.88
2021-09-11,1011010801,62.394
2021-09-12,1011010101,275.532
2021-09-12,1011010201,32.063
2021-09-12,1011010402,57.208
2021-09-12,1011010501,34.906
2021-09-12,1011010504,52.389
2021-09-12,1011010801,57.278
2021-09-13,1011010101,152.695
2021-09-13,1011010201,11.356
2021-09-13,1011010402,29.937
2021-09-13,1011010501,26.428
2021-09-13,1011010504,46.014
2021-09-13,1011010801,31.415
2021-09-14,1011010101,163.291
2021-09-14,1011010201,10.777000000000001
2021-09-14,1011010402,41.431
2021-09-14,1011010501,24.411
2021-09-14,1011010504,34.598
2021-09-14,1011010801,35.185
2021-09-15,1011010101,150.327
2021-09-15,1011010201,12.702
2021-09-15,1011010402,32.841
2021-09-15,1011010501,20.887
2021-09-15,1011010504,33.653
2021-09-15,1011010801,35.282
2021-09-16,1011010101,97.458
2021-09-16,1011010201,9.283
2021-09-16,1011010402,35.964999999999996
2021-09-16,1011010501,28.808
2021-09-16,1011010504,33.706
2021-09-16,1011010801,38.913
2021-09-17,1011010101,128.348
2021-09-17,1011010201,13.163
2021-09-17,1011010402,31.276
2021-09-17,1011010501,22.689
2021-09-17,1011010504,30.378
2021-09-17,1011010801,33.650999999999996
2021-09-18,1011010101,134.22
2021-09-18,1011010201,35.325
2021-09-18,1011010402,34.827
2021-09-18,1011010501,25.935
2021-09-18,1011010504,44.636
2021-09-18,1011010801,41.645
2021-09-19,1011010101,216.23
2021-09-19,1011010201,51.647
2021-09-19,1011010402,93.77
2021-09-19,1011010501,46.835
2021-09-19,1011010504,75.511
2021-09-19,1011010801,112.917
2021-09-20,1011010101,224.186
2021-09-20,1011010201,69.542
2021-09-20,1011010402,94.882
2021-09-20,1011010501,40.869
2021-09-20,1011010504,88.257
2021-09-20,1011010801,92.06700000000001
2021-09-21,1011010101,239.505
2021-09-21,1011010201,56.3
2021-09-21,1011010402,93.256
2021-09-21,1011010501,32.084
2021-09-21,1011010504,100.2
2021-09-21,1011010801,80.697
2021-09-22,1011010101,137.039
2021-09-22,1011010201,38.956
2021-09-22,1011010402,29.818
2021-09-22,1011010501,31.009
2021-09-22,1011010504,50.36
2021-09-22,1011010801,36.948
2021-09-23,1011010101,107.29
2021-09-23,1011010201,27.236
2021-09-23,1011010402,19.216
2021-09-23,1011010501,22.845
2021-09-23,1011010504,45.19
2021-09-23,1011010801,33.308
2021-09-24,1011010101,104.375
2021-09-24,1011010201,8.431000000000001
2021-09-24,1011010402,32.314
2021-09-24,1011010501,15.31
2021-09-24,1011010504,39.936
2021-09-24,1011010801,40.365
2021-09-25,1011010101,185.574
2021-09-25,1011010201,46.058
2021-09-25,1011010402,43.444
2021-09-25,1011010501,35.554
2021-09-25,1011010504,76.729
2021-09-25,1011010801,38.452
2021-09-26,1011010101,148.806
2021-09-26,1011010201,2.299
2021-09-26,1011010402,48.23
2021-09-26,1011010501,28.75
2021-09-26,1011010504,46.272
2021-09-26,1011010801,27.192
2021-09-27,1011010101,96.875
2021-09-27,1011010201,4.863
2021-09-27,1011010402,42.395
2021-09-27,1011010501,11.333
2021-09-27,1011010504,32.674
2021-09-27,1011010801,12.762
2021-09-28,1011010101,104.01
2021-09-28,1011010201,12.669
2021-09-28,1011010402,33.697
2021-09-28,1011010501,19.696
2021-09-28,1011010504,34.777
2021-09-28,1011010801,21.671
2021-09-29,1011010101,113.135
2021-09-29,1011010201,23.336
2021-09-29,1011010402,39.563
2021-09-29,1011010501,14.816
2021-09-29,1011010504,50.474
2021-09-29,1011010801,15.119
2021-09-30,1011010101,106.123
2021-09-30,1011010201,34.511
2021-09-30,1011010402,38.451
2021-09-30,1011010501,18.757
2021-09-30,1011010504,37.589
2021-09-30,1011010801,22.234
2021-10-01,1011010101,205.461
2021-10-01,1011010201,56.82
2021-10-01,1011010402,69.809
2021-10-01,1011010501,36.474
2021-10-01,1011010504,80.011
2021-10-01,1011010801,43.638
2021-10-02,1011010101,168.625
2021-10-02,1011010201,40.392
2021-10-02,1011010402,61.246
2021-10-02,1011010501,31.701
2021-10-02,1011010504,66.537
2021-10-02,1011010801,38.088
2021-10-03,1011010101,174.094
2021-10-03,1011010201,41.672
2021-10-03,1011010402,51.096
2021-10-03,1011010501,27.065
2021-10-03,1011010504,37.727
2021-10-03,1011010801,43.27
2021-10-04,1011010101,170.882
2021-10-04,1011010201,39.913000000000004
2021-10-04,1011010402,39.501
2021-10-04,1011010501,20.632
2021-10-04,1011010504,67.602
2021-10-04,1011010801,38.497
2021-10-05,1011010101,180.889
2021-10-05,1011010201,51.134
2021-10-05,1011010402,53.813
2021-10-05,1011010501,35.634
2021-10-05,1011010504,73.28
2021-10-05,1011010801,33.255
2021-10-06,1011010101,264.068
2021-10-06,1011010201,41.573
2021-10-06,1011010402,50.349000000000004
2021-10-06,1011010501,23.643
2021-10-06,1011010504,78.097
2021-10-06,1011010801,55.723
2021-10-07,1011010101,183.467
2021-10-07,1011010201,23.278
2021-10-07,1011010402,51.57
2021-10-07,1011010501,20.343
2021-10-07,1011010504,62.908
2021-10-07,1011010801,45.794
2021-10-08,1011010101,138.096
2021-10-08,1011010201,19.823
2021-10-08,1011010402,49.695
2021-10-08,1011010501,23.041
2021-10-08,1011010504,65.805
2021-10-08,1011010801,49.062
2021-10-09,1011010101,132.744
2021-10-09,1011010201,22.221999999999998
2021-10-09,1011010402,41.198
2021-10-09,1011010501,16.792
2021-10-09,1011010504,61.377
2021-10-09,1011010801,33.34
2021-10-10,1011010101,262.562
2021-10-10,1011010201,40.329
2021-10-10,1011010402,58.704
2021-10-10,1011010501,24.273
2021-10-10,1011010504,109.84100000000001
2021-10-10,1011010801,77.621
2021-10-11,1011010101,88.447
2021-10-11,1011010201,4.407
2021-10-11,1011010402,45.351
2021-10-11,1011010501,14.56
2021-10-11,1011010504,64.755
2021-10-11,1011010801,26.96
2021-10-12,1011010101,99.674
2021-10-12,1011010201,18.362
2021-10-12,1011010402,29.953
2021-10-12,1011010501,12.799
2021-10-12,1011010504,57.257
2021-10-12,1011010801,38.769
2021-10-13,1011010101,88.237
2021-10-13,1011010201,16.528
2021-10-13,1011010402,36.526
2021-10-13,1011010501,11.277000000000001
2021-10-13,1011010504,44.341
2021-10-13,1011010801,39.51
2021-10-14,1011010101,77.809
2021-10-14,1011010201,14.852
2021-10-14,1011010402,38.264
2021-10-14,1011010501,10.191
2021-10-14,1011010504,38.431
2021-10-14,1011010801,28.438
2021-10-15,1011010101,146.297
2021-10-15,1011010201,23.991
2021-10-15,1011010402,65.659
2021-10-15,1011010501,10.811
2021-10-15,1011010504,54.933
2021-10-15,1011010801,84.89
2021-10-16,1011010101,273.582
2021-10-16,1011010201,36.28
2021-10-16,1011010402,54.821
2021-10-16,1011010501,14.772
2021-10-16,1011010504,93.373
2021-10-16,1011010801,73.514
2021-10-17,1011010101,163.589
2021-10-17,1011010201,26.795
2021-10-17,1011010402,56.019999999999996
2021-10-17,1011010501,13.639
2021-10-17,1011010504,64.308
2021-10-17,1011010801,65.816
2021-10-18,1011010101,84.784
2021-10-18,1011010201,20.605999999999998
2021-10-18,1011010402,44.513
2021-10-18,1011010501,10.502
2021-10-18,1011010504,40.29
2021-10-18,1011010801,30.066
2021-10-19,1011010101,78.684
2021-10-19,1011010201,16.958
2021-10-19,1011010402,42.738
2021-10-19,1011010501,8.766
2021-10-19,1011010504,40.052
2021-10-19,1011010801,32.2
2021-10-20,1011010101,109.339
2021-10-20,1011010201,25.154
2021-10-20,1011010402,41.248
2021-10-20,1011010501,8.978
2021-10-20,1011010504,43.48
2021-10-20,1011010801,41.794
2021-10-21,1011010101,79.858
2021-10-21,1011010201,11.947
2021-10-21,1011010402,46.91
2021-10-21,1011010501,11.262
2021-10-21,1011010504,29.336
2021-10-21,1011010801,38.753
2021-10-22,1011010101,75.936
2021-10-22,1011010201,16.412
2021-10-22,1011010402,45.315
2021-10-22,1011010501,5.062
2021-10-22,1011010504,30.078
2021-10-22,1011010801,40.039
2021-10-23,1011010101,99.498
2021-10-23,1011010201,18.086
2021-10-23,1011010402,61.274
2021-10-23,1011010501,9.346
2021-10-23,1011010504,51.363
2021-10-23,1011010801,87.828
2021-10-24,1011010101,101.014
2021-10-24,1011010201,9.108
2021-10-24,1011010402,47.917
2021-10-24,1011010501,11.389000000000001
2021-10-24,1011010504,41.481
2021-10-24,1011010801,55.632
2021-10-25,1011010101,48.556
2021-10-25,1011010201,8.749
2021-10-25,1011010402,33.696
2021-10-25,1011010501,7.279
2021-10-25,1011010504,27.46
2021-10-25,1011010801,46.731
2021-10-26,1011010101,66.948
2021-10-26,1011010201,12.041
2021-10-26,1011010402,37.216
2021-10-26,1011010501,8.68
2021-10-26,1011010504,35.664
2021-10-26,1011010801,48.637
2021-10-27,1011010101,94.727
2021-10-27,1011010201,15.305
2021-10-27,1011010402,36.161
2021-10-27,1011010501,6.836
2021-10-27,1011010504,32.692
2021-10-27,1011010801,35.369
2021-10-28,1011010101,80.941
2021-10-28,1011010201,6.449
2021-10-28,1011010402,37.949
2021-10-28,1011010501,3.122
2021-10-28,1011010504,25.502
2021-10-28,1011010801,31.659
2021-10-29,1011010101,89.73
2021-10-29,1011010201,13.574
2021-10-29,1011010402,40.045
2021-10-29,1011010501,11.124
2021-10-29,1011010504,25.203
2021-10-29,1011010801,47.926
2021-10-30,1011010101,140.981
2021-10-30,1011010201,17.279
2021-10-30,1011010402,59.756
2021-10-30,1011010501,12.133000000000001
2021-10-30,1011010504,26.181
2021-10-30,1011010801,79.731
2021-10-31,1011010101,92.342
2021-10-31,1011010201,28.424
2021-10-31,1011010402,55.961
2021-10-31,1011010501,8.639
2021-10-31,1011010504,35.237
2021-10-31,1011010801,75.305
2021-11-01,1011010101,60.969
2021-11-01,1011010201,26.24
2021-11-01,1011010402,44.316
2021-11-01,1011010501,10.293000000000001
2021-11-01,1011010504,23.439
2021-11-01,1011010801,40.999
2021-11-02,1011010101,68.055
2021-11-02,1011010201,25.844
2021-11-02,1011010402,39.893
2021-11-02,1011010501,13.551
2021-11-02,1011010504,25.556
2021-11-02,1011010801,49.667
2021-11-03,1011010101,50.572
2021-11-03,1011010201,27.868
2021-11-03,1011010402,39.941
2021-11-03,1011010501,5.176
2021-11-03,1011010504,25.358999999999998
2021-11-03,1011010801,82.957
2021-11-04,1011010101,64.051
2021-11-04,1011010201,23.879
2021-11-04,1011010402,42.366
2021-11-04,1011010501,12.227
2021-11-04,1011010504,24.241
2021-11-04,1011010801,61.122
2021-11-05,1011010101,83.345
2021-11-05,1011010201,37.479
2021-11-05,1011010402,58.696
2021-11-05,1011010501,6.524
2021-11-05,1011010504,37.123
2021-11-05,1011010801,104.608
2021-11-06,1011010101,108.548
2021-11-06,1011010201,26.725
2021-11-06,1011010402,63.927
2021-11-06,1011010501,9.658
2021-11-06,1011010504,35.493
2021-11-06,1011010801,128.993
2021-11-07,1011010101,145.887
2021-11-07,1011010201,35.638
2021-11-07,1011010402,64.622
2021-11-07,1011010501,14.185
2021-11-07,1011010504,46.669
2021-11-07,1011010801,155.029
2021-11-08,1011010101,66.376
2021-11-08,1011010201,28.296
2021-11-08,1011010402,58.811
2021-11-08,1011010501,10.662
2021-11-08,1011010504,24.775
2021-11-08,1011010801,58.558
2021-11-09,1011010101,44.431
2021-11-09,1011010201,27.373
2021-11-09,1011010402,43.617000000000004
2021-11-09,1011010501,3.419
2021-11-09,1011010504,23.626
2021-11-09,1011010801,52.288
2021-11-10,1011010101,49.063
2021-11-10,1011010201,27.656
2021-11-10,1011010402,49.851
2021-11-10,1011010501,3.044
2021-11-10,1011010504,28.642
2021-11-10,1011010801,48.096000000000004
2021-11-11,1011010101,48.787
2021-11-11,1011010201,13.156
2021-11-11,1011010402,35.903
2021-11-11,1011010501,3.602
2021-11-11,1011010504,22.692
2021-11-11,1011010801,47.256
2021-11-12,1011010101,51.422
2021-11-12,1011010201,18.935
2021-11-12,1011010402,50.696
2021-11-12,1011010501,10.337
2021-11-12,1011010504,25.182
2021-11-12,1011010801,55.136
2021-11-13,1011010101,70.452
2021-11-13,1011010201,20.049
2021-11-13,1011010402,55.708
2021-11-13,1011010501,10.383000000000001
2021-11-13,1011010504,28.792
2021-11-13,1011010801,57.321
2021-11-14,1011010101,99.456
2021-11-14,1011010201,30.582
2021-11-14,1011010402,53.001
2021-11-14,1011010501,14.612
2021-11-14,1011010504,39.412
2021-11-14,1011010801,71.072
2021-11-15,1011010101,42.62
2021-11-15,1011010201,12.677
2021-11-15,1011010402,28.879
2021-11-15,1011010501,7.194
2021-11-15,1011010504,29.577
2021-11-15,1011010801,36.29
2021-11-16,1011010101,53.515
2021-11-16,1011010201,12.525
2021-11-16,1011010402,19.63
2021-11-16,1011010501,2.834
2021-11-16,1011010504,27.575
2021-11-16,1011010801,35.93
2021-11-17,1011010101,45.689
2021-11-17,1011010201,15.791
2021-11-17,1011010402,34.26
2021-11-17,1011010501,7.203
2021-11-17,1011010504,23.355
2021-11-17,1011010801,43.704
2021-11-18,1011010101,41.864
2021-11-18,1011010201,6.018
2021-11-18,1011010402,21.426
2021-11-18,1011010501,3.246
2021-11-18,1011010504,16.566
2021-11-18,1011010801,35.182
2021-11-19,1011010101,38.008
2021-11-19,1011010201,8.768
2021-11-19,1011010402,28.706
2021-11-19,1011010501,6.776
2021-11-19,1011010504,19.49
2021-11-19,1011010801,35.174
2021-11-20,1011010101,95.311
2021-11-20,1011010201,14.406
2021-11-20,1011010402,54.147
2021-11-20,1011010501,9.051
2021-11-20,1011010504,33.727
2021-11-20,1011010801,73.711
2021-11-21,1011010101,80.775
2021-11-21,1011010201,19.739
2021-11-21,1011010402,47.591
2021-11-21,1011010501,17.990000000000002
2021-11-21,1011010504,30.26
2021-11-21,1011010801,102.367
2021-11-22,1011010101,42.247
2021-11-22,1011010201,9.756
2021-11-22,1011010402,32.75
2021-11-22,1011010501,9.175
2021-11-22,1011010504,22.036
2021-11-22,1011010801,24.416
2021-11-23,1011010101,55.622
2021-11-23,1011010201,9.495
2021-11-23,1011010402,31.403
2021-11-23,1011010501,5.163
2021-11-23,1011010504,18.004
2021-11-23,1011010801,24.705
2021-11-24,1011010101,39.991
2021-11-24,1011010201,12.559
2021-11-24,1011010402,33.315
2021-11-24,1011010501,9.217
2021-11-24,1011010504,21.68
2021-11-24,1011010801,22.259
2021-11-25,1011010101,44.906
2021-11-25,1011010201,10.217
2021-11-25,1011010402,30.299
2021-11-25,1011010501,5.166
2021-11-25,1011010504,20.413
2021-11-25,1011010801,17.266
2021-11-26,1011010101,51.836
2021-11-26,1011010201,17.511
2021-11-26,1011010402,41.234
2021-11-26,1011010501,6.06
2021-11-26,1011010504,14.855
2021-11-26,1011010801,23.644
2021-11-27,1011010101,68.057
2021-11-27,1011010201,23.115
2021-11-27,1011010402,58.68
2021-11-27,1011010501,11.622
2021-11-27,1011010504,37.347
2021-11-27,1011010801,43.646
2021-11-28,1011010101,78.347
2021-11-28,1011010201,21.817
2021-11-28,1011010402,49.546
2021-11-28,1011010501,9.694
2021-11-28,1011010504,25.149
2021-11-28,1011010801,56.96
2021-11-29,1011010101,57.865
2021-11-29,1011010201,9.182
2021-11-29,1011010402,29.92
2021-11-29,1011010501,5.796
2021-11-29,1011010504,19.812
2021-11-29,1011010801,20.934
2021-11-30,1011010101,43.009
2021-11-30,1011010201,25.737
2021-11-30,1011010402,30.369
2021-11-30,1011010501,7.103
2021-11-30,1011010504,32.472
2021-11-30,1011010801,30.467
2021-12-01,1011010101,73.794
2021-12-01,1011010201,18.538
2021-12-01,1011010402,30.015
2021-12-01,1011010501,5.252
2021-12-01,1011010504,24.119
2021-12-01,1011010801,24.864
2021-12-02,1011010101,58.359
